ID,Title,Content,"Image Featured",SIREN,SIRET,Slogan,Adresse,CP,Ville,Latitude,Longitude,"Prénom Gérant/Responsable","Nom Gérant/Responsable","Téléphone 01","Téléphone 02",Email,"Site web",Couleur,"Galerie Photos","Lien vidéo","Module Elfsight","Module Avis Elfsight",Horaires,Réservation
1205,"Le Jardin d'Asie","<p><strong>Un voyage culinaire en Asie.</strong></p><p>Situé en plein cœur de Grenoble, LE JARDIN D'ASIE est un restaurant au design élégant et au concept subtil. Sa <strong>cuisine généreuse et authentique</strong> vous fera découvrir les merveilles de la nourriture traditionnelle vietnamienne, cambodgienne et thaïlandaise, ainsi que quelques classiques japonais. Le tout dans un cadre exceptionnel, convivial et une ambiance chaleureuse, musicale et familiale.</p>",https://wiikard.com/wp-content/uploads/2025/09/lejardindasie-logo.jpg,497845701,49784570100018,"Les saveurs de l'Asie au cœur de Grenoble.","17 rue Docteur Mazet",38000,Grenoble,45.190745,5.722517,Isa,Cheeng,476461966,,isa_cheeng@yahoo.fr,http://www.restaurant-lejardindasie.com,#d5b256,https://wiikard.com/wp-content/uploads/2025/09/lejardindasie-01-rotated.jpg|https://wiikard.com/wp-content/uploads/2025/09/lejardindasie-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/lejardindasie-03-rotated.jpg,,,,"Mardi-Jeudi 11h30-14h/17h30-22h30, Vendredi-Samedi 11h30-14h/17h30-23h30",
1210,"Le Jardin du Thé","<p><strong>Le thé dans toute sa splendeur.</strong></p><p>Créé en 2005 par deux frères, Le Jardin du Thé est une maison grenobloise née de la volonté de proposer un <strong>large choix de thés</strong> à la vente et à la consommation dans une ambiance conviviale. Le thé étant souvent une boisson mise de côté, l’idée du jardin était de le mettre en avant et de le faire découvrir à sa juste valeur. Retrouvez plus de <strong>300 variétés</strong> en boutique et dans notre salon de thé.</p>",https://wiikard.com/wp-content/uploads/2025/09/le-jardin-du-the-logo.jpg,479660342,47966034200011,"Le thé, tout un art.","2 Rue Millet",38000,Grenoble,45.18883,5.727531,Mathias,"Le Gloan",,,jdt.mlg@gmail.com,https://jardin-du-the.com/,#000000,https://wiikard.com/wp-content/uploads/2025/09/le-jardin-du-the-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-jardin-du-the-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-jardin-du-the-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-jardin-du-the-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-jardin-du-the-05.jpg,,,,"Mardi-Mercredi 16h-00h, Jeudi-Samedi 16h-01h",
1217,"Les 3 Brasseurs Echirolles","<p><strong>Bière maison et cuisine authentique.</strong></p><p>Notre fabrique de bière et notre cuisine traditionnelle et généreuse vous promettent un excellent moment, dans un cadre convivial et une ambiance unique. Nos restaurants sont avant tout des <strong>micro-brasseries</strong> : nos bières sont faites maison. Côté cuisine, découvrez la <strong>flammekueche</strong>, la choucroute, et les plats traditionnels de brasserie. Un lieu où l'on se sent tout simplement bien.</p>",https://wiikard.com/wp-content/uploads/2025/09/les-3-brasseurs-logo.jpg,434036042,43403604200076,"La bière, c'est notre métier.","56 avenue du 8 mai 1945",38130,Echirolles,45.151341,5.717659,Catherine,Caillat,476291753,,catherinecaillat@groupeship.com,https://www.3brasseurs.com/restaurants/echirolles-grenoble,#f41808,https://wiikard.com/wp-content/uploads/2025/09/les-3-brasseurs-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/les-3-brasseurs-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/les-3-brasseurs-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/les-3-brasseurs-04.jpg,,,,"7j/7 de 11h30 à 23h (minuit V/S )",
1223,"Les Brûleurs de Loups","<p><strong>Le hockey sur glace, version grand spectacle !</strong></p><p>Champions en titre, les Brûleurs de Loups sont le club élite emblématique de Grenoble. Le super <strong>show d'avant-match</strong> à l'américaine et les nombreuses animations vous feront passer une soirée inoubliable autour d'un match de <strong>hockey sur glace</strong>, le sport collectif le plus rapide au monde ! Venez encourager l'équipe dans l'enceinte de la patinoire Polesud et vivez des émotions fortes en famille ou entre amis.</p>",https://wiikard.com/wp-content/uploads/2025/09/les-bruleurs-de-loups-logo-1.jpg,383255031,38325503100023,"Plus chauds que la glace !","1 avenue d’Innsbruck",38100,Grenoble,45.158753,5.733871,Alexandre,Duyck,485190197,,a.duyck@bruleursdeloups.fr,https://bruleursdeloups.fr/,#013e5b,https://wiikard.com/wp-content/uploads/2025/09/les-bruleurs-de-loups-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/les-bruleurs-de-loups-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/les-bruleurs-de-loups-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/les-bruleurs-de-loups-04.jpg,,,,"Mardi/Jeudi/Vendredi 14h30-18h30, Mercredi 11h-18h30",
1229,"Le MIA","<p><strong>La pizza napolitaine authentique et branchée.</strong></p><p>Installée dans le quartier vivant d’Aigle-Championnet, notre pizzeria vous propose une expérience authentique et chaleureuse. Nos <strong>pizzas napolitaines</strong> sont préparées selon la tradition et cuites dans un four à haute température, offrant une pâte moelleuse et aérienne. Chaque ingrédient est sélectionné avec soin, venu tout droit d’Italie. Profitez de notre <strong>terrasse ombragée</strong> pour une parenthèse conviviale entre Naples et Grenoble.</p>",https://wiikard.com/wp-content/uploads/2025/09/le-mia-logo.jpg,983862145,98386214500015,"La pizza comme à Naples.","1 rue Camille desmoulins",38000,Grenoble,45.183797,5.717946,Anthony,Rosanero,476473762,,ristorantemia@gmail.com,,#f03430,https://wiikard.com/wp-content/uploads/2025/09/le-mia-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-mia-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-mia-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-mia-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-mia-05.jpg,,,,"7j/7 de 12h-14h et 18h30-22h",
1236,"Le Tigmi","<p><strong>La cuisine marocaine dépoussiérée.</strong></p><p>Tigmi est né d'une passion : dépoussiérer l'image de la cuisine marocaine. D'ascendance berbère, le fondateur a créé une réponse créative à cette lacune. Découvrez une marque à l'identité graphique forte, dans un <strong>lieu soigné, moderne et chaleureux</strong>, qui réinvente les saveurs traditionnelles avec audace. C'est une invitation à redécouvrir une gastronomie riche dans un cadre contemporain.</p>",https://wiikard.com/wp-content/uploads/2025/09/le-tigmi-logo.jpg,921538948,92153894800016,"La tradition a du goût.","3 rue Brocherie",38000,Grenoble,45.192866,5.730893,Kacem,Soussi,981709319,,contact@tigmi.fr,https://www.tigmi.fr/,#00387b,https://wiikard.com/wp-content/uploads/2025/09/le-tigmi-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-tigmi-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-tigmi-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-tigmi-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-tigmi-05.jpg,,,,"7j/7 midi et soir (sauf lundi midi )",
1243,"Les Haches de Grenoble","<p><strong>La première salle de lancer de hache en Isère !</strong></p><p>Notre établissement vous propose une activité conviviale accessible à tous, dès 8 ans. En famille, entre amis ou en équipe, venez découvrir le <strong>lancer de haches</strong>. Après ou pendant votre session, profitez de notre <strong>bar à tapas</strong>, avec bières bio locales, saucissons ou plateaux végétariens. C'est l'activité idéale pour un teambuilding, un anniversaire, un EVG/EVJF ou un simple afterwork !</p>",https://wiikard.com/wp-content/uploads/2025/09/les-haches-de-grenoble-logo.jpg,848030599,84803059900015,"Visez, lancez, décompressez !","26B rue Normandie Niemen",38130,Echirolles,45.148136,5.720311,Silvan,Salino,970983217,,contact@h2grenoble.com,https://h2grenoble.com/,#e51800,https://wiikard.com/wp-content/uploads/2025/09/les-haches-de-grenoble-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/les-haches-de-grenoble-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/les-haches-de-grenoble-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/les-haches-de-grenoble-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/les-haches-de-grenoble-05.jpg,,,,"Mer-Ven 18h-22h, Sam 11h-22h, Dim 14h-18h",
1250,"Mes Jolies Griffes","<p><strong>L'art de l'onglerie, avec passion et précision.</strong></p><p>Rencontrez Emilie, votre <strong>prothésiste ongulaire qualifiée</strong> chez Mes Jolies Griffes. Maîtrisant les techniques de vernis semi-permanent, le <strong>nail art</strong>, le renfort sans limage et le rallongement d'ongles, elle crée des looks personnalisés pour chaque client. Perfectionniste et se formant régulièrement aux dernières tendances, elle prête attention aux moindres détails pour un rendu naturel et durable. Les hommes sont aussi les bienvenus.</p>",https://wiikard.com/wp-content/uploads/2025/09/mes-jolies-griffes-logo.jpg,931565006,93156500600018,"Vos ongles, mon art.","65 cours Jean Jaurès",38000,Grenoble,45.185739,5.718525,Emilie,Perier-Camby,,,mesjoliesgriffes@outlook.fr,https://linktr.ee/mesjoliesgriffes,#12339c,https://wiikard.com/wp-content/uploads/2025/09/mes-jolies-griffes-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/mes-jolies-griffes-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/mes-jolies-griffes-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/mes-jolies-griffes-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/mes-jolies-griffes-05.jpg,,,,"9h30-19h30 sur RDV",https://www.planity.com/mes-jolies-griffes-38000-grenoble
1257,"Mezzo di Pasta Grenoble","<p><strong>Les pâtes fraîches comme en Italie.</strong></p><p>Mezzo di Pasta vous accueille et sert ses savoureuses <strong>pâtes fraîches d’Italie</strong> depuis 2002. Le restaurant vous propose différents types de pâtes pouvant être mélangés avec un <strong>large choix de sauces</strong>, des plus classiques aux plus originales. L’équipe assure un service rapide ainsi qu’un accueil sympathique, avec le sourire et la bonne ambiance qui la caractérise, pour une pause déjeuner réussie.</p>",https://wiikard.com/wp-content/uploads/2025/09/mezzo-di-pasta-logo.jpg,529274177,52927417700037,"La pause pasta, tout simplement.","3 avenue Alsace Lorraine",38000,Grenoble,45.188931,5.722406,François,Cottet,,,theo.curtet@gmail.com,https://mezzodipasta.foxorders.com/service.html,#127a37,https://wiikard.com/wp-content/uploads/2025/09/mezzo-di-pasta-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/mezzo-di-pasta-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/mezzo-di-pasta-03.jpg,,,,"Lundi au Samedi de 11h à 21h30",
1262,"Millésime SPA","<p><strong>L'adresse intimiste de votre parenthèse de détente.</strong></p><p>À quelques minutes de Grenoble, plongez dans l'atmosphère d'un lieu unique entièrement dédié à votre bien-être. Millésime SPA vous accueille pour vivre des moments de <strong>détente absolue</strong>, à travers un voyage des sens guidé par des professionnelles passionnées et expertes. Cet espace moderne qui conjugue <strong>raffinement et élégance</strong> est l’écrin idéal de vos parenthèses de quiétude dépaysantes.</p>",https://wiikard.com/wp-content/uploads/2025/09/millesime-spa-logo-1.jpg,799978747,79997874700019,"Le bien-être, notre signature.","700 route de chambéry",38330,Saint-Ismier,45.243139,5.825667,Déborah,Debaker,476770303,,info@millesime-spa.fr,https://www.millesime-spa.fr/fr/,#013e5b,https://wiikard.com/wp-content/uploads/2025/09/millesime-spa-07.jpg|https://wiikard.com/wp-content/uploads/2025/09/millesime-spa-02-1.jpg|https://wiikard.com/wp-content/uploads/2025/09/millesime-spa-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/millesime-spa-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/millesime-spa-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/millesime-spa-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/millesime-spa-05.jpg|https://wiikard.com/wp-content/uploads/2025/09/millesime-spa-06.jpg,,,,"L-V 10h-19h, D & J.F. 11h-17h (hors été )",https://millesime-spa.secretbox.fr/
1270,"Grenoble Foot 38","<p><strong>Le football professionnel au cœur de Grenoble.</strong></p><p>Club professionnel évoluant en Ligue 2, le GF38 accueille ses matchs au <strong>Stade des Alpes</strong>. Une ambiance conviviale et la passion du football sont garanties pour vivre des rencontres intenses toute la saison. Venez supporter l'équipe et partager des moments forts en famille ou entre amis. Allez Grenoble !</p>",https://wiikard.com/wp-content/uploads/2025/09/gf38-logo-1.jpg,417645256,41764525600039,"Ensemble, gagnons les sommets.","Stade des Alpes, 1 Avenue de Valmy",38000,Grenoble,45.1874311,5.7401271,Christophe,Brun,428708286,,billetterie@gf38.fr,https://gf38.fr/,#014898,https://wiikard.com/wp-content/uploads/2025/09/gf38-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/gf38-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/gf38-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/gf38-04.jpg,,,,"Boutique : Mercredi 13h-19h",
1276,"O'Chaud By Julien Ferrante","<p><strong>L'expert de votre confort thermique.</strong></p><p>Basée à Grenoble, la société O’Chaud assure l’<strong>installation, la maintenance, l’entretien et le dépannage</strong> de vos systèmes de chauffage et de climatisation : chaudières, pompes à chaleur, chauffe-eaux et climatisations. Certifiée RGE, notre équipe assure un diagnostic précis, une intervention rapide et des conseils d'efficacité énergétique pour toutes les marques.</p>",https://wiikard.com/wp-content/uploads/2025/09/O-Chaud-By-Julien-Ferrante-logo.jpg,893282335,89328233500015,"Votre confort, notre priorité.","1, Chemin de Ronde",38000,Grenoble,45.1956841,5.7363151,Julien,Ferrante,476212773,,,https://www.ochaud-by-julien.fr/,#628f24,https://wiikard.com/wp-content/uploads/2025/09/O-Chaud-By-Julien-Ferrante-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/O-Chaud-By-Julien-Ferrante-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/O-Chaud-By-Julien-Ferrante-03.jpg,,,,,
1281,"Only the Brain","<p><strong>Plus qu'un Escape Game, une aventure !</strong></p><p>Only the Brain réinvente l’Escape Game à Grenoble avec des aventures immersives où vous êtes les héros. Explorez des salles multi-pièces, résolvez des énigmes et plongez dans des histoires captivantes. Au-delà de l’évasion, vivez des expériences interactives avec nos salons de <strong>karaoké</strong> et notre <strong>Quiz Room</strong>. Ici, pas de spectateurs : chantez, buzzez, enquêtez et créez des souvenirs inoubliables !</p>",https://wiikard.com/wp-content/uploads/2025/09/only-the-brain-logo.jpg,814640397,81464039700018,"Vous êtes les héros.","1 rue lazare carnot",38320,Eybens,45.150966,5.740757,Loïc,Salat,476149434,,loic.salat@onlythebrain.fr,https://onlythebrain.fr/,#3a77b8,https://wiikard.com/wp-content/uploads/2025/09/only-the-brain-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/only-the-brain-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/only-the-brain-03.jpg,,,,"Tous les jours de 10h à 22h",
1286,Kidyville,"<p><strong>Le parc où les enfants sont les héros.</strong></p><p>KidyVille est un parc ludo-éducatif immersif pour enfants de 0 à 12 ans à Eybens. Mais KidyVille, ce n’est pas qu’un simple jeu : c’est un moment unique à vivre avec votre enfant, un temps suspendu pour <strong>jouer ensemble, rire, inventer</strong> et créer des souvenirs précieux. Parce qu’on n’a pas 3 ans deux fois, ni 6, ni 9… et que chaque âge mérite sa part de magie.</p>",https://wiikard.com/wp-content/uploads/2025/09/kidyville-logo.jpg,814640397,81464039700018,"Chaque âge mérite sa part de magie.","1 rue lazare carnot",38320,Eybens,45.150966,5.740757,Loïc,Salat,476149434,,loic.salat@onlythebrain.fr,https://onlythebrain.fr/kidyville/,#e6948a,https://wiikard.com/wp-content/uploads/2025/09/kidyville-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/kidyville-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/kidyville-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/kidyville-04.jpg,,,,"Mer/V/S/D hors vac. & 7j/7 vac. scolaires",
1292,"Rodizio Brazil Neyrpic","<p><strong>Le Brésil dans votre assiette.</strong></p><p>Pionnier de la restauration brésilienne en France, Rodizio Brazil partage son amour des <strong>churrascos</strong>. Découvrez nos <strong>10 variétés de broches</strong> de viandes halal, notre buffet à volonté varié, et nos mocktails et desserts maison. De l’ambiance jusque dans l’assiette, avec des plats des mamas des favelas et des chefs des plages de Rio, voyagez au Brésil le temps d’un repas.</p>",https://wiikard.com/wp-content/uploads/2025/09/rodizio-brazil-neyrpic-logo.jpg,917572463,91757246300029,"Le goût du Brésil, tout simplement.","9 Av. Benoît Frachon",38400,Saint-Martin-d'Hères,45.185543,5.755022,Idriss,Benfaress,476428911,,,https://restaurants.rodizio-brazil.fr/grenoble/,#fec627,https://wiikard.com/wp-content/uploads/2025/09/rodizio-brazil-neyrpic-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/rodizio-brazil-neyrpic-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/rodizio-brazil-neyrpic-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/rodizio-brazil-neyrpic-05.jpg|https://wiikard.com/wp-content/uploads/2025/09/rodizio-brazil-neyrpic-06.jpg|https://wiikard.com/wp-content/uploads/2025/09/rodizio-brazil-neyrpic-07-rotated.jpg|https://wiikard.com/wp-content/uploads/2025/09/rodizio-brazil-neyrpic-08.jpg|https://wiikard.com/wp-content/uploads/2025/09/rodizio-brazil-neyrpic-09-rotated.jpg,,,,"7j/7 de 12h-15h et 18h30-23h",https://restaurants.rodizio-brazil.fr/grenoble/#surplace
1302,"Sapori & Gusto","<p><strong>La passion de la pizza authentique.</strong></p><p>Chez Sapori & Gusto, chaque pizza est faite avec passion. Nous utilisons des <strong>produits frais</strong> pour recréer les saveurs de l'Italie. Notre secret : une <strong>pâte digeste</strong> et des ingrédients de qualité pour une expérience authentique. Venez déguster une vraie pizza italienne, préparée avec amour et savoir-faire, dans une ambiance conviviale et chaleureuse.</p>",https://wiikard.com/wp-content/uploads/2025/09/sapori-gusto-logo.jpg,512666165,51266616500018,"L'Italie dans votre assiette.","31 rue Normandie Niemen",38130,Echirolles,45.148382,5.719863,Sophie,Cottin,476459194,,,https://saporiegusto.fr/fr,#78b205,https://wiikard.com/wp-content/uploads/2025/09/sapori-gusto-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/sapori-gusto-02-rotated.jpg|https://wiikard.com/wp-content/uploads/2025/09/sapori-gusto-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/sapori-gusto-04-rotated.jpg,,,,"Mardi au Samedi, midi et soir",
1308,Silence,"<p><strong>L'apaisement de l'esprit par l'apaisement du corps.</strong></p><p>La flottaison en isolation sensorielle est une expérience unique pour gérer le stress, réduire les douleurs musculaires ou articulaires, et améliorer la récupération. Elle favorise un bon sommeil, renforce la créativité et l'inspiration. Plongez dans un cocon de quiétude pour une relaxation profonde et une reconnexion avec vous-même.</p>",https://wiikard.com/wp-content/uploads/2025/09/silence-logo.jpg,830440111,83044011100011,"Flottez, respirez, déconnectez.","2, Rue de Narvik",38000,Grenoble,45.183124,5.728108,Manon,Bowers,476860874,,contact@experience-silence.com,https://www.experience-silence.com/,#000000,https://wiikard.com/wp-content/uploads/2025/09/silence-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/silence-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/silence-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/silence-02.jpg,,,,"L/M 14h-20h, Me/J 9h30-20h, V 9h30-20h, S 9h30-20h",
1309,"Pôle Scoot Moto","<p><strong>Votre mobilité, notre priorité.</strong></p><p>Avec Pole Scoot, découvrez un large choix de <strong>scooters et motos</strong>, électriques ou thermiques, disponibles immédiatement. Des modèles urbains pratiques aux grosses cylindrées puissantes, nous avons forcément le deux-roues qu’il vous faut. Et grâce à nos <strong>solutions de financement flexibles</strong>, repartez en toute liberté sans compromis. Notre atelier assure également l'entretien de votre véhicule.</p>",https://wiikard.com/wp-content/uploads/2025/09/pole-scoot-moto-logo.jpg,877865857,87786585700016,"La route vous appartient.","11, Boulevard Paul Langevin",38600,Fontaine,45.1920663,5.6790461,David,Teboul,476464656,,polescoot@gmail.com,https://pole-scoot.fr/,#0072a9,https://wiikard.com/wp-content/uploads/2025/09/pole-scoot-moto-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/pole-scoot-moto-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/pole-scoot-moto-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/pole-scoot-moto-04.jpg,,,,,
1314,"Terre de Running Grenoble","<p><strong>L'expert de la course à pied.</strong></p><p>Terre de Running Grenoble est une enseigne spécialisée dans l'équipement de course à pied. Que vous pratiquiez sur <strong>route ou en trail</strong>, que vous soyez débutant ou confirmé, vous trouverez tout le nécessaire. Nous proposons une <strong>analyse de la foulée</strong> afin de trouver la meilleure chaussure possible en fonction de vos critères d’utilisation et de vos objectifs.</p>",https://wiikard.com/wp-content/uploads/2025/09/terre-de-running-logo.jpg,883970188,88397018800024,"Courez, on s'occupe du reste.","18 rue lesdiguières",38000,Grenoble,45.187396,5.727987,Sullivan,Cocq,476434845,,grenoble2@terrederunning.com,https://www.terrederunning.com/magasins/grenoble-2/,#79ba52,https://wiikard.com/wp-content/uploads/2025/09/terre-de-running-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/terre-de-running-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/terre-de-running-03.jpg,,,,"Lundi 14h-19h, Mardi-Samedi 10h-19h",
1319,So'Depil,"<p><strong>La haute technologie au service de votre beauté.</strong></p><p>Ouvert en 2024, So’Depil Center est un institut indépendant spécialisé dans les technologies de pointe. Nous proposons l'<strong>épilation définitive au laser</strong> et à l'électrolyse, le <strong>détatouage</strong> au laser picoseconde, ainsi que des soins visage et corps signés Sothys. Profitez de l'expertise de notre équipe dans un univers cocooning et soigné pour des résultats durables et un bien-être absolu.</p>",https://wiikard.com/wp-content/uploads/2025/09/so-depil-logo.jpg,929885945,92988594500022,"L'exigence au service de votre peau.","2 rue Vauban",38000,Grenoble,45.188594,5.723822,Elisabeth,Renon,476461748,,renonelisa@gmail.com,https://epilation-definitive-chambery.com,#065d7b,https://wiikard.com/wp-content/uploads/2025/09/so-depil-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/so-depil-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/so-depil-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/so-depil-04.jpg,,,,"Mardi-Vendredi 10h-19h, Samedi 10h-17h",
1325,"Margaux Pudda","<p><strong>L'excellence de la beauté sur-mesure.</strong></p><p>L’Institut Holistique de Margaux Pudda est un espace de coiffure et d’esthétique de luxe, raffiné et accessible. Nos expertises : <strong>Balayages et colorations</strong>, HeadSpa, rituels Tokyo Inkarami, soins <strong>Hydrafacial</strong> et Biologique Recherche ainsi que des <strong>modelages minceur</strong>. Chaque prestation est pensée sur-mesure pour un résultat d'exception. Le lieu propose également des espaces de coworking pour les indépendants de la beauté.</p>",https://wiikard.com/wp-content/uploads/2025/09/margaux-pudda-logo-02.jpg,840932388,84093238800019,"Le luxe sur-mesure.","11 Avenue de la Falaise",38170,Seyssinet-Pariset,45.186263,5.697303,Margaux,Pudda,476464424,,contact@margauxpudda.fr,https://margauxpudda.fr/,#000000,https://wiikard.com/wp-content/uploads/2025/09/margaux-pudda-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/margaux-pudda-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/margaux-pudda-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/margaux-pudda-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/margaux-pudda-05.jpg,,,,"Lundi au Samedi sur RDV",https://www.planity.com/margaux-pudda-institut-holistique-38170-seyssinet-pariset
1332,"Le Fantin Latour","<p><strong>Une expérience sensorielle unique.</strong></p><p>Située à Grenoble, la Maison Fantin Latour vous invite à une expérience unique entre <strong>gastronomie étoilée</strong> et <strong>brasserie</strong>, dans un cadre verdoyant. Le Chef <strong>Stéphane Froidevaux</strong> célèbre la montagne, les plantes et le terroir, avec une cuisine en harmonie avec la nature et les saisons. Un voyage culinaire d'exception au cœur de la ville.</p>",https://wiikard.com/wp-content/uploads/2025/09/le-fantin-latour-logo.jpg,498462639,49846263900010,"La nature dans votre assiette.","1 Rue du Général de Beylié",38000,Grenoble,45.1899,5.732377,Stéphane,Froidevaux,476243818,,reservation@maisonfantinlatour.fr,https://www.maisonfantinlatour.fr/fr/,#000000,https://wiikard.com/wp-content/uploads/2025/09/le-fantin-latour-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-fantin-latour-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-fantin-latour-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-fantin-latour-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-fantin-latour-05.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-fantin-latour-06.jpg|https://wiikard.com/wp-content/uploads/2025/09/le-fantin-latour-07.jpg,,,,"Mardi-Samedi, midi (Brasserie ) et soir (Gastro)",
1341,"Jump Park Echirolles","<p><strong>Le paradis du trampoline !</strong></p><p>Le Jump Park Échirolles est un centre indoor de 1000 m² dédié au trampoline sous toutes ses formes : <strong>free jump, dunk, dodgeball, bacs à mousse</strong> et même un mur interactif. Accessible dès 2 ans, c'est le lieu idéal pour les anniversaires, les sorties en famille ou les team buildings. Un bar et une mezzanine complètent l’expérience pour un moment fun et convivial.</p>",https://wiikard.com/wp-content/uploads/2025/09/jump-park-logo.jpg,828237453,82823745300026,"Sautez, jouez, éclatez-vous !","1 rue Maréchal Leclerc",38130,Échirolles,45.137249,5.711983,Damien,Drevet,476223254,,contact@jumppark.fr,https://www.jumppark.fr/,#ed382b,https://wiikard.com/wp-content/uploads/2025/09/jump-park-01.jpg|https://wiikard.com/wp-content/uploads/2025/09/jump-park-02.jpg|https://wiikard.com/wp-content/uploads/2025/09/jump-park-03.jpg|https://wiikard.com/wp-content/uploads/2025/09/jump-park-04.jpg|https://wiikard.com/wp-content/uploads/2025/09/jump-park-05.jpg|https://wiikard.com/wp-content/uploads/2025/09/jump-park-06.jpg|https://wiikard.com/wp-content/uploads/2025/09/jump-park-07.jpg,,,,"Hors vac: L,M,V 15h-20h, Me,S,D 10h-20h. Vac: 7j/7 10h-20h",
1350,"Indigo Grenoble","<p><strong>L'élégance masculine depuis 1972.</strong></p><p>Depuis 1972, Indigo habille l’homme élégant avec des pièces haut de gamme : <strong>costumes, chemises, polos et maille</strong> signés Ralph Lauren, Xacus ou encore Tramarossa. L’expertise de l’équipe et la <strong>mise à la mesure</strong> assurent un style sobre, chic, branché et intemporel. Une référence de la mode masculine à Grenoble.</p>",https://wiikard.com/wp-content/uploads/2025/09/indigo-grenoble-logo.jpg,953953239,95395323900019,"L'élégance au masculin.","1 Place de l’Etoile",38000,Grenoble,45.187806,5.728892,Claude,Taicher,476430156,,indigogrenoble@gmail.com,https://www.boutiqueindigogrenoble.com/,#242650,,,,,"Mardi au Samedi 9h30-19h",
